fold,mae,rmse
67,9.124939729928974,15.808685205417108
68,16.7892086057663,38.73169508443725
69,9.910936446380617,15.374307923389454
70,14.675602221488953,26.687305316510805
71,9.152374681472777,14.840596362784009
72,14.108843885421752,24.141673675938186
73,16.076206428813933,29.623368759157334
74,11.128734793400763,19.34888325833706
75,13.654335221195224,20.697427642064515
76,15.339110961723328,27.720580555755806
77,21.544140278625488,44.39126606693548
78,12.803667098808287,21.897234224819613
79,12.874808237075804,22.335513646851588
80,12.25186237983703,19.54097970428598
81,15.635311735057833,27.750179639705063
82,12.576543216800692,20.790366818677406
83,13.999655577278135,23.424081689170325
84,14.576998922157285,29.5449785186448
85,6.698576815223695,10.32642280040409
86,15.35739681482315,26.961204003188076
87,11.345117130851749,20.432289147418896
88,13.20506718711853,22.230592934685745
89,12.951364234876632,24.489021379790877
90,10.981663139247894,18.910227563005225
91,10.206038170909885,17.432026220823225
92,10.803222683525089,16.888179764901015
93,11.217199486541745,19.837125558949445
94,11.746066967630385,21.941221902907674
95,9.771661291122436,16.967680862203274
96,12.11101918811798,21.51801573591814
97,13.27020176305771,24.68413128869074
98,8.967961434173583,16.29036526727805
99,12.484799795532226,20.224009828955136
100,10.451470741939547,17.560681641647772
101,8.479362939739229,16.53509224375732
102,11.5942176851511,19.87326206233868
103,8.685449704265595,13.924207295618574
104,12.288804872894286,24.525386113868972
105,11.21120783081055,17.93190094100894
106,11.015409650468825,20.08752031338322
107,9.897900646781919,17.1017146092652
108,7.498204923248291,15.14891779563671
109,4.629154905319212,8.488454991633287
110,7.666868738460542,15.259396105931733
111,14.967570410919189,34.42805596882622
112,6.366423358058927,11.29769067075084
113,6.17954623208046,11.628697643525694
114,4.992759016418458,8.91946670162229
115,4.840686177253724,9.695574793744667
116,5.374632291984556,10.50793465436534
117,6.253909813117985,17.317034717344345
118,5.866207975387572,10.12196085097988
119,5.618470548057555,12.760323165951885
120,4.502048333454132,8.082588832242676
121,3.5828753808498393,6.33138346902833
122,3.600921784400939,6.176864117681627
123,3.898447704315185,7.002863302676604
124,4.7561757127285,10.738087255617426
125,2.7567735623359657,5.786133217749515
126,3.8329746562719347,8.159412517784896
127,6.473602419662477,12.995181268583087
128,5.5624096743106834,10.213228876346951
129,5.350771034812928,8.894828010126016
130,6.566429802608491,11.094380070484144
131,7.276464568138124,13.327359521124997
132,10.622416392731669,25.026220759833837
133,7.816234981536866,14.387597752792102
134,7.49117708053589,13.692970540839983
135,9.650772944045064,17.573319989540934
136,10.375259171986578,18.31869360861864
137,7.399607125377657,12.023791302672876
138,10.479133485412596,20.482535990828925
139,16.248356379652027,35.86637669563808
140,10.753388830375673,17.48608984866219
141,10.54181012201309,20.095991847556707
142,7.5691263557910915,12.874735917561885
143,8.866062752723696,16.661282105413605
144,14.222636262512207,27.462755835428496
145,12.361281669807436,22.370207476390558
146,8.17382667860985,14.252528435429412
147,13.009357648754122,20.97807822010748
148,10.78091785001755,17.559183449853112
149,9.357414255142215,16.884623528219045
150,9.942291959953307,18.400011651682917
151,14.545499180793762,25.05343576671794
152,9.222608467674254,13.92603760579205
153,10.691443774795534,18.242999487995675
154,11.983651185894013,22.218691575098685
155,9.707876404762269,15.546619915771519
156,10.402549266242982,18.095589233108957
157,7.505306404161449,11.786522405068837
158,10.433123064172266,17.846239288543597
159,20.46106929569244,34.07495638662717
160,29.42360060544014,65.11099228387816
161,14.595282993364336,28.525352502251398
162,14.038854532575611,22.499238344540586
163,11.471753820896147,19.03245457646395
164,15.499812086153028,27.137238103237916
165,9.9858543507576,15.379092836541082
166,18.14154691510201,27.53425524941153
167,12.320731546735765,20.22860675531696
168,11.967589293861387,19.292525013316855
169,12.402503389930725,20.86462835687437
170,9.882988665199278,15.476395117497264
171,18.09273995761871,38.52574408193512
172,15.485415175247194,24.990690429651412
173,11.854480674886704,23.090813580591846
174,15.961910635852814,29.60913807379057
175,10.540303628635407,16.683857782972055
176,10.686570850276944,17.01487088919752
177,11.311911128425596,18.48296901669278
178,15.756324493312833,29.113648805557677
179,11.695779698371886,19.51958158713193
180,10.195181154441833,20.453199106542147
181,9.071093231868744,14.398839337672273
182,10.17512965402603,16.499840927288737
183,12.454759012317652,22.067972834659358
184,9.65626828022003,15.54451800703068
185,13.625991547298433,22.873609933163223
186,9.548168961811065,16.826970965047376
187,11.48384909989834,20.61822974316367
188,14.562548359441761,24.38489997756898
189,13.588623444938662,23.75032033542075
190,8.587169431591034,15.398459273632538
191,11.502402785396576,20.205631455158876
192,11.401717488670347,21.623816252465545
193,6.522279556083679,11.522743568255095
194,12.880395618343355,24.524784060164713
195,6.1071493696928005,10.447427221001899
196,5.857520133519173,10.772523016284808
197,8.27977983160019,17.65465220509669
198,8.291061244606974,15.98673333267605
199,4.585620624589917,8.584923238276536
200,6.066286087703703,11.122034009908889
201,4.224242670464515,7.910328972422618
202,4.964775496006012,10.062864503374147
203,7.836013760495185,14.616578537076041
204,6.0894376540184005,11.631442903469885
205,5.163314138698578,9.58992577927751
206,5.142913379859924,8.745727610113182
207,4.4774364656448356,8.35314120819124
208,4.547494048500061,9.894776168577122
209,3.9995404664993286,8.52637591266019
210,4.318000918960571,8.473185669900781
211,3.020863783097267,5.927628608607872
212,3.5381716670989993,6.596109910002844
213,3.950158453559876,7.539933399389564
214,3.915837569189072,8.191298680320955
215,8.03908955974579,20.86022536629291
216,5.771282758331299,10.229669969024476
217,7.609796953105925,15.744416413577596
218,6.135820127677919,10.368294688089623
219,10.578863037490846,26.12943745074994
220,7.846637082219127,15.552559808637069
221,6.914101584243774,14.495900469301754
222,10.508927849102019,19.21198616893268
223,7.5481078406810775,12.816343688100945
224,9.499859500026703,15.192734580392916
225,10.373648459625242,18.346657244690718
226,13.527248775720597,24.335195913122025
227,7.64352080285549,12.364882001123732
228,8.646851986312866,17.303414820307808
229,10.008488640165327,21.41960138480785
230,12.885325689506534,21.93007490146073
231,9.77450246591568,16.511379996329595
232,12.767383945322038,22.289531154443278
233,9.551728398132324,18.634486327838495
234,7.266813187742234,12.14897169256733
235,12.071136719989777,20.576491539055706
236,10.165460308265684,16.016234469188067
237,12.468737649536132,19.509815679955484
238,12.479539904785161,21.33999845824619
239,18.204218801641467,35.98794494431117
240,13.88021343307495,24.191368064984974
241,10.240641582298279,17.860730695929163
242,13.807071195030215,24.308495609035475
243,17.40219983782768,31.084557680529215
244,13.209250828170783,22.110656265959832
245,15.528000766658783,31.361197382658226
246,9.695269720420242,15.319407836223922
247,11.525073396492004,19.889702343336616
248,11.585199151992802,19.392446123893063
249,11.683369240760806,17.75686959799603
250,9.408655142116546,15.36035171827844
251,12.591848469924923,19.80171121185804
252,12.350085233116152,22.566470044879946
253,14.396849028491975,24.39635186644367
254,13.270593902587894,22.119415198386143
255,12.681446315574641,21.75233455423362
256,17.317475128173825,32.74845383651864
257,7.595332871484756,12.54133665146748
258,16.814471856307982,31.1693456093536
259,18.26348317926228,31.061187460773574
260,14.404438928127286,23.84294119795093
261,11.671759032583235,19.438320024269938
262,15.008783740663528,28.297064755827808
263,9.86929378232956,18.128148700803592
264,12.999247678470613,20.36697333887953
265,13.81313819551468,24.728564600684226
266,10.658883244133001,16.549637109389856
267,13.5588621515274,22.353298932978074
268,12.032366522216797,22.34214148032759
269,13.661427942085265,23.13141213254637
270,8.689808759021757,14.575261028499975
271,10.237340504026411,17.376366537351213
272,10.61417311534881,17.341888415877044
273,16.87052178888321,33.14359806595307
274,10.181489646339415,17.29959497744814
275,10.117425770139693,17.285720896227655
276,6.733113161277771,10.99833843801326
277,10.127127169919016,17.05655088837754
278,8.501069713592532,13.89030898288602
279,13.407673884963987,23.232269918326804
280,10.494723290801046,17.99811460690751
281,11.239245536231993,19.590604698932612
282,24.053585939979552,63.511453214073306
283,7.954150275421142,13.797091565382996
284,8.060101990938186,17.236742169657074
285,7.367513653373717,12.61751531115917
286,7.636544223308562,13.149124027914167
287,7.2421824244022375,14.311262065789295
288,6.35843924975395,12.208278839678886
289,5.078039542007447,9.390671837290736
290,5.405281800651547,10.127569676770946
291,7.6053388713836645,13.917252946545384
292,4.4077111798286435,8.993644121849135
293,3.738600184059145,6.858113344735684
294,9.830072965168952,24.399394266966905
295,5.261703979468344,10.176140952882863
296,4.094727073097229,8.093765272215693
297,3.3876605014801044,7.436289210791177
298,5.64233015360832,11.180006480392871
299,4.688048210763933,11.123299800087217
300,3.9777812119483946,7.946363021180484
301,5.3887607584476465,11.516705521147413
302,6.946677447462083,15.533216240072605
303,7.6618213967561735,15.830875220535834
304,4.504571098756789,7.787323037923242
305,6.212098488378525,13.727603514572204
306,7.519204613947868,16.62911928805311
307,10.103760361480713,19.6314152316899
308,6.755288152813912,11.947218944607199
309,7.218149509239197,13.347271695019426
310,7.278943706369399,12.981379843310291
311,9.993468501186367,17.148086082026317
312,6.105011734771727,10.535953974059485
313,23.130759565162656,50.7489108080851
314,13.192536445999146,25.011897153254615
315,13.124129323196414,23.28347801074722
316,12.654557319498062,22.538577296213937
317,9.722647813034056,17.068349001934333
318,11.661584234046936,21.278562969327734
319,10.551944173097612,23.11843453141717
320,14.930538419342037,25.38258308583779
321,10.709249744319909,17.798661544473266
322,17.364014429759976,34.844769614134336
323,10.941250798988342,17.99875768983325
324,11.725712807559967,21.508877441089506
325,14.755562979507449,26.197861975997718
326,13.85835357780457,21.739590037995743
327,9.439972102451327,15.480131807819836
328,8.319802397060396,13.125781972486381
329,9.947452507734296,18.058641527841115
330,9.251963297510146,16.621204384342953
331,24.002463400268553,50.74240364893977
332,18.99350174922943,35.086999222973134
333,17.737712703895568,29.140927148945735
334,11.949389598464967,19.8238739124436
335,9.876754907512666,18.220793459104232
336,8.920223452901842,15.98905088651665
337,11.246825237846377,19.560973757305998
338,14.186909949493407,26.48859929849702
339,11.637275089573858,20.731928155145045
340,19.53324303119182,34.666889604743496
341,11.013765941333773,18.64267708463972
342,9.815298806524277,16.315975703997122
343,9.304176668548582,14.190529449927876
344,10.000738039302822,14.77869482874652
345,10.842490916633603,18.10246635189508
346,12.577748815298083,20.59771040762669
347,9.529718567657474,16.885654933001305
348,13.627566652107237,22.7464752058556
349,21.45400614042282,41.900892408142774
350,9.872857447433471,16.296393166457793
351,18.021661192274088,32.17031034148031
352,12.274822564697267,22.473663653764703
353,8.75339555835724,13.09243987295979
354,11.865499235439303,20.657549723269426
355,9.727946005535124,14.963067526356276
356,12.63796718683243,23.634548660591044
357,16.312767447662353,31.099340620683407
358,9.971276693153383,16.069284567930453
359,7.247339483451842,12.157476935171722
360,7.326311546039582,13.183552857303782
361,9.133045030832292,16.226578950546863
362,8.421311221456527,14.818246406994001
363,14.96165557131767,30.13860871503759
364,15.438426434040068,27.2706449345323
365,8.847132260513307,16.05018793489066
366,5.416249429512024,9.955892984504946
367,16.22815017747879,33.35124069124916
368,7.433516508102417,12.348908180303557
369,9.689695881891247,15.853913654243975
370,10.473772866177555,19.349997497479976
371,7.363602144432068,13.432611992924414
372,8.377340577340124,15.434014487388453
373,8.116973999214173,15.450737845899821
374,6.252868307185175,10.790069268456872
375,7.083174570894241,11.979047066351121
376,4.7335177082300195,9.619011043356677
377,6.867791184997556,13.276850608602524
378,6.005074312114718,10.211217960963282
379,5.192948804855345,10.853032132797255
380,5.053686016654968,9.941082657774409
381,5.862220935630797,10.377022231719554
382,4.06395530385971,7.520934940775739
383,6.5376293812751785,13.261022553700922
384,5.780181589603424,14.393080632259121
385,4.997100064373016,10.034194458475952
386,3.125717558288576,6.943556832240013
387,4.776945109939576,8.511359628949965
388,21.291463568210606,43.15435858851231
389,4.163236026287078,8.447755958537508
390,7.333827322769165,13.47669445251347
391,4.5890405380249035,8.55591153415692
392,5.403466126918793,9.631404222049442
393,4.824800631165504,8.70718929694605
394,8.616763659942148,17.927355830094417
395,7.536735933685302,13.612838159464774
396,13.202679541349408,27.94982124681104
397,5.775201508426667,10.50865246495763
398,7.808073390460013,14.172957733431653
399,12.152850942230224,19.612119382199793
400,12.861692768955232,23.890864999557696
401,7.343484653472902,14.632123577819952
402,6.301886953258514,11.134165420622358
403,8.182344426012039,15.341668244463113
404,8.007239923286438,14.437021900886142
405,15.003339256286623,31.3342172504518
406,9.724610262346268,18.129212667788188
407,5.916407486057283,10.819695306374378
408,9.575902989578246,16.89001319354897
409,12.186555409622192,20.99744584443557
410,9.683409004545213,15.456266930212372
411,10.603100478553772,18.18244155568899
412,9.68216461801529,17.46365386986366
413,12.35764294438362,25.408608286916753
414,9.970114860916139,17.009920554221342
415,8.60303583011627,15.564211502832903
416,10.378757761955258,17.551339567120568
417,17.492444715595248,33.74907869608024
418,8.433338408946991,13.65958868826209
419,9.435777128791806,14.482602843257453
420,10.082065027713774,17.68758614665108
421,9.22468097372055,15.044836072651579
422,13.319963146209716,20.311487897617006
423,11.551410049152372,17.433704412182447
424,11.679405487823486,19.988146239333464
425,11.699780233192444,18.38069610367206
426,20.8563325709343,56.36540362626498
427,13.001123989200586,25.24071228976953
428,10.154467420578003,16.13683112130489
429,10.689212989044192,16.004506515678546
430,11.357820431995393,19.070936641740506
431,11.140346721768383,16.691866664124568
432,7.39705921373367,11.391808194871206
433,17.523088685798644,37.667815979773984
434,9.050906569194794,13.94560477280696
435,13.009685820317273,21.768027566887287
436,13.470098143720625,22.212766256747503
437,11.279165705871582,17.6129165171051
438,12.185814001178741,20.035049437355987
439,14.94287973546982,31.18601111363485
440,8.54699495024681,12.89580687300516
441,8.56979975090027,13.762136612322287
442,7.647797764015198,12.99121562309051
443,9.984155305004121,16.664385949726682
444,6.70966814975739,10.373429464236345
445,12.927071159982683,23.210377868285878
446,9.844521153545381,15.339104555497746
447,8.092790439033513,13.621370468766811
448,6.3895989577293415,10.121539067328362
449,10.959239415454864,19.899429120506483
450,8.981801168251039,14.616365337029473
451,11.369232865905763,20.90630186985918
452,13.726884397506712,26.014289412999634
453,13.889081157684327,30.407190176614527
454,8.44906733598709,15.893458638442352
455,11.749192559814452,20.46311257405085
456,8.55720832977295,14.648239920331333
457,8.877576701712606,15.953869921468629
458,7.139584402799608,11.591991676623467
459,8.689382122564316,15.504999387286484
460,7.473629266548155,13.807336276679635
461,6.489244911193848,11.256554693248415
462,5.864279218864442,11.865785154286803
463,7.4231529100894935,12.96173278569438
464,5.251119682335855,9.147388001874837
465,4.262671237564088,7.57698755057737
466,5.354308362245559,9.211063675349074
467,6.599386504745484,15.159588508590359
468,6.239926229286194,11.836257154352731
469,5.922753737449646,11.386786600361642
470,6.216905498027802,11.465698403704284
471,5.128699089622496,11.144678064063706
472,2.6953008513450634,4.9721713095685836
473,4.663252688598632,10.592155819778597
474,2.574919975471496,4.469255118319682
